"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2016-09-17",181091.358138,1838,3836320,1.45,19229,9144.49243262,14.33831066,"null",NA
"2016-09-18",399848.808747,3358,3728900,1.4,58522,7743.73015758,24.0692093699,"null",NA
"2016-09-19",74174.7036434,883,3429290,1.28,33713,7777.61956746,9.42190701999,"null",NA
"2016-09-20",166302.016972,1981,3328660,1.24,41154,7122.42430978,14.33435987,"null",NA
"2016-09-21",288228.891811,1290,3513010,1.31,30537,8088.27249136,10.52929809,"null",NA
"2016-09-22",77631.6277368,982,3162100,1.18,12077,8410.22188522,7.63872012,"null",NA
"2016-09-23",558528.961674,3522,3251990,1.2,17920,8195.58895598,23.44546819,"null",NA
"2016-09-24",31033.5078357,646,3261830,1.21,11178,7675.95133782,4.28178792,"null",NA
"2016-09-25",243301.839577,1733,3318120,1.22,10850,7800.21250738,11.36366453,"null",NA
"2016-09-26",130401.488815,1035,3262830,1.2,85566,8026.14190658,7.96432131999,"null",NA
"2016-09-27",2469495.6173,5250,3158470,1.16,17972,8257.71954076,42.12437649,"null",NA
"2016-09-28",229241.852804,1988,2956620,1.08,9612,7704.19251272,15.87181149,"null",NA
"2016-09-29",193505.489483,3792,2887520,1.05,12671,8193.35203157,33.18285195,"null",NA
"2016-09-30",111923.127588,1383,2826060,1.02,18633,7957.85977944,10.8959095,"null",NA
"2016-10-01",74877.00482,1364,2671470,0.967037,21779,7767.72117609,10.91093095,"null",NA
"2016-10-02",52112.3331874,676,2803930,1.01,17194,7678.2441864,5.35094616002,"null",NA
"2016-10-03",295567.733583,3283,2715130,0.976922,32081,7778.90579988,31.37568795,"null",NA
"2016-10-04",23361.9852949,587,2982670,1.07,16291,7717.39036943,4.96839001,"null",NA
"2016-10-05",85209.9891639,1193,2841730,1.02,21078,7516.06714239,10.24172772,"null",NA
"2016-10-06",90069.0203511,1108,3034690,1.08,38004,9014.80672125,7.76680851,"null",NA
"2016-10-07",552567.698426,5126,3124430,1.11,17696,7023.94369843,52.65290004,"null",NA
"2016-10-08",22473.642402,796,3060650,1.09,25997,8612.16026723,4.80433206,"null",NA
"2016-10-09",407881.690425,6348,2982680,1.06,7711,7823.64429483,60.33765697,"null",NA
"2016-10-10",41606.6114806,799,2918340,1.03,31604,7924.30590829,7.28950474999,"null",NA
"2016-10-11",193292.244357,1939,2809820,0.987916,32654,7571.99026102,17.36796462,"null",NA
"2016-10-12",58944.327738,356,2728930,0.956906,19761,8366.09854538,7.2164945,"null",NA
"2016-10-13",450371.295986,3868,2704850,0.9456,15567,7107.82837646,50.13711072,"null",NA
"2016-10-14",35645.3304726,426,2735400,0.953916,16043,8489.12940638,3.76902401001,"null",NA
"2016-10-15",93804.7912314,1413,2792050,0.970912,6993,7633.50569141,8.16114059,"null",NA
"2016-10-16",197361.607582,1802,2734630,0.948403,18820,8612.16026719,11.68609596,"null",NA
"2016-10-17",265213.096926,3393,2622540,0.906949,20755,7331.52085087,34.43264978,"null",NA
"2016-10-18",246305.542533,1778,2917000,1.01,20889,7734.16730443,17.16631174,"null",NA
"2016-10-19",111195.776796,1425,2573400,0.885073,9305,7773.31348755,15.09605825,"null",NA
